CUSTOMER,REV_CURRENT_YEAR,REV_CURRENT_YEAR.1,REV_CURRENT_YEAR.2,CREATION_YEAR,OWNERSHIP,COUNTRY,CURRENCY
4802,"""83341.4""",83341.4,7060.43,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Euro
5602,"""1193.7264957265""",1193.7264957264958,13794.367521367521,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
4797,"""0""",0,1672.6581196581199,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
4438,"""75344.6923076923""",75344.6923076923,68549.38461538461,01.01.2004,Governmental,Switzerland,Chinese Yuan
1936,"""26145.57""",26145.57,24530.1,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Euro
483,"""84812.9069767442""",84812.9069767442,237493.7093023256,01/01/2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
5726,"""54522""",54522,10163.79,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Euro
3397,"""62677.0854700855""",62677.085470085476,163365.66666666666,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
3383,"""7228.29069767442""",7228.290697674419,39556.604651162794,01/01/2004,Governmental,Switzerland,US Dollar
480,"""118882.162790698""",118882.16279069768,75044.43023255814,01.01.2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
3967,"""2455.11965811966""",2455.119658119658,2276.188034188034,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
4326,"""682.558139534884""",682.5581395348837,0,01.01.2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
1534,"""312304.384615385""",312304.3846153846,109606.46153846153,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
5874,"""32220.3846153846""",32220.384615384617,11061.239316239316,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
2211,"""13238.54""",13238.54,13611.82,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Euro
1762,"""433.299145299145""",433.2991452991453,9081.965811965812,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
3379,"""1052850.15384615""",1052850.1538461538,390686,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
2259,"""15465.1162790698""",15465.116279069767,76819.82558139536,01/01/2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
3897,"""13009.547008547""",13009.54700854701,0,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
5037,"""0""",0,0,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
633,"""760966.593023256""",760966.5930232558,377090.7093023256,01/01/2004,Governmental,Switzerland,US Dollar
2449,"""0""",0,0,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
2598,"""247915.461538462""",247915.46153846153,46867.53846153846,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
2202,"""132046.872093023""",132046.87209302327,6462.883720930233,01.01.2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
295,"""17644.3488372093""",17644.3488372093,49130.74418604651,01/01/2004,Governmental,Switzerland,US Dollar
3135,"""6101.11111111111""",6101.111111111111,805.9059829059829,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
5272,"""0""",0,0,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
3233,"""580719.153846154""",580719.1538461539,323986.3076923077,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
1129,"""73979.6923076923""",73979.69230769231,0,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
788,"""940.17094017094""",940.1709401709402,9839.384615384615,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
3058,"""100960.01""",100960.01,207465.24,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Euro
3194,"""26783.7606837607""",26783.760683760684,0,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
2043,"""306869.53""",306869.53,210641.25,01/01/2004,Governmental,Switzerland,Euro
5614,"""331261.692307692""",331261.69230769225,36352.07692307692,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
1019,"""429.692307692308""",429.69230769230774,806.6666666666666,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
5265,"""46170.9534883721""",46170.95348837209,42994.33720930232,01/01/2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
5546,"""246895.538461538""",246895.53846153844,273461.7692307692,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
2945,"""0""",0,0,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Euro
126,"""19954.6627906977""",19954.662790697672,94203.53488372093,01.01.2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
1000,"""1758011.76923077""",1758011.7692307692,756231,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
890,"""52613.8632478632""",52613.86324786325,79753.23931623931,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
3989,"""-1608.37606837607""",-1608.3760683760684,34131.40170940171,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
3821,"""38649.7008547009""",38649.70085470086,15669.794871794873,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
5044,"""161838.769230769""",161838.76923076922,172076.92307692306,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
3149,"""369300.495726496""",369300.49572649575,0,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
4122,"""11222.3139534884""",11222.313953488372,72.44186046511628,01.01.2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
2308,"""544.615384615385""",544.6153846153845,0,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
594,"""10331.27""",10331.27,152204.48,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Euro
2718,"""25029.68""",25029.68,-1063.93,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Euro
1434,"""3178.69230769231""",3178.6923076923076,55107,01.01.2015,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
3930,"""4950.1511627907""",4950.1511627906975,4457.383720930233,01.01.2004,Governmental,Switzerland,US Dollar
3155,"""715778.615384615""",715778.6153846154,474003.6153846154,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
5419,"""-1501.76068376068""",-1501.7606837606838,43974.461538461546,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
3815,"""3098.55813953488""",3098.558139534884,4404.011627906976,01/01/2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
900,"""132574.709302326""",132574.7093023256,55610.44186046512,01.01.2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
310,"""78421.4188034188""",78421.41880341881,117826.5042735043,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
1274,"""0""",0,0,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Euro
602,"""2704.00854700855""",2704.0085470085473,26354.18803418804,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
4836,"""7417.95726495727""",7417.957264957266,10251.051282051283,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
2353,"""816110.923076923""",816110.923076923,654571.8461538461,01/01/2004,Governmental,Switzerland,Chinese Yuan
4743,"""0""",0,0,01/01/2004,Governmental,Switzerland,Chinese Yuan
2105,"""0""",0,6412.302325581395,01/01/2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
5609,"""0""",0,2163.897435897436,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
4491,"""48070.1452991453""",48070.145299145304,35733.37606837607,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
2031,"""51332.5384615385""",51332.538461538454,280696.46153846156,01/01/2004,Governmental,Switzerland,Chinese Yuan
865,"""1023708.61538462""",1023708.6153846153,689438,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
5071,"""597.5""",597.5,16244.76,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Euro
5458,"""13869""",13869,6106.384615384615,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
4098,"""27043.4615384615""",27043.46153846154,20907.76923076923,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
877,"""24527.1""",24527.1,15933.78,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Euro
279,"""970462.085470085""",970462.0854700855,1585745.4957264957,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
5091,"""2468.39316239316""",2468.3931623931626,3846.384615384616,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
1051,"""16574.22""",16574.22,28354.99,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Euro
1214,"""0""",0,0,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
634,"""346305.076923077""",346305.07692307694,992436.4615384615,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
309,"""30924.6395348837""",30924.63953488372,40551.58139534884,01/01/2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
1149,"""496409.307692308""",496409.3076923077,1002795.0769230769,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
2112,"""24345.3953488372""",24345.39534883721,49399.87209302326,01.01.2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
5463,"""0""",0,43658.119658119664,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
4817,"""45978.6752136752""",45978.67521367522,325.41025641025647,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
4915,"""25697.49""",25697.49,440.99,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Euro
1593,"""1736""",1736,225.02,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Euro
4772,"""890.720930232558""",890.7209302325581,7124.918604651163,01.01.2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
2162,"""436575.91""",436575.91,91883.89,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Euro
330,"""833019.461538462""",833019.4615384616,783191.5555555556,01.01.2004,Governmental,Switzerland,Pound Sterling
4080,"""967.692307692308""",967.6923076923076,6433.692307692308,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
5471,"""86396.3076923077""",86396.30769230769,104571.61538461538,01/01/2004,Governmental,Switzerland,Chinese Yuan
4643,"""6759.93""",6759.93,15611.63,01/01/2004,Governmental,Switzerland,Euro
4977,"""6170.36046511628""",6170.36046511628,12765.406976744187,01/01/2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
148,"""1080745.30769231""",1080745.3076923077,1418481.923076923,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
4565,"""15810.5348837209""",15810.53488372093,54601.511627906984,01/01/2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
5207,"""247651.384615385""",247651.3846153846,456277.6153846153,01/01/2004,Governmental,Switzerland,Chinese Yuan
3942,"""1313.51""",1313.51,21775.06,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Euro
5305,"""4713.48837209302""",4713.488372093023,7896.418604651163,01/01/2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
1064,"""61058.1627906977""",61058.16279069767,14957.023255813954,01.01.2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
2700,"""25023.452991453""",25023.452991452992,14281.914529914531,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
2568,"""159988.558139535""",159988.5581395349,84405.88372093023,01.01.2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
5443,"""5809.74""",5809.74,6400.24,01/01/2004,Governmental,Switzerland,Euro
1111,"""126370.4""",126370.4,3597.89,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Euro
3660,"""1084.41025641026""",1084.4102564102566,0,01.01.2004,Governmental,Switzerland,Pound Sterling
956,"""11833.1744186047""",11833.174418604653,19899.767441860466,01.01.2003,Governmental,Switzerland,US Dollar
1305,"""51681.1538461538""",51681.153846153844,120699.92307692308,01/01/2004,Governmental,Switzerland,Chinese Yuan
2820,"""50744.7093023256""",50744.70930232558,34796.32558139535,01.01.2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
5568,"""1769.15""",1769.15,6342.31,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Euro
2140,"""150382.538461538""",150382.53846153844,524696.3076923077,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
5466,"""0""",0,0,01.01.2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
1836,"""8256.67441860465""",8256.67441860465,0,01.01.2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
2541,"""19175.023255814""",19175.023255813954,17073.60465116279,01/01/2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
2947,"""12039.51""",12039.51,0,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Euro
3157,"""18122.3488372093""",18122.3488372093,2049.011627906977,01/01/2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
77,"""5400.01709401709""",5400.017094017095,17579.495726495727,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
3610,"""24908.6666666667""",24908.666666666668,3197.0683760683764,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
111,"""34645.5""",34645.5,22247.906976744187,01/01/2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
5124,"""229.02""",229.02,3638.47,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Euro
2171,"""764.188034188034""",764.1880341880343,13298.213675213676,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
5569,"""1140.60465116279""",1140.6046511627906,99325.53488372095,01/01/2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
2197,"""6007.48837209302""",6007.488372093023,3297.9651162790697,01/01/2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
174,"""47669.08""",47669.08,72956.77,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Euro
2152,"""46638.38""",46638.38,44632.15,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Euro
3637,"""19967.3162393162""",19967.31623931624,47553.35897435898,01/01/2004,Governmental,Switzerland,Pound Sterling
2581,"""2254.94017094017""",2254.9401709401714,5142.504273504273,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
607,"""49091.5813953488""",49091.58139534884,121231.55813953489,01/01/2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
3400,"""15407.9069767442""",15407.906976744185,994.6511627906976,01.01.2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
2578,"""29527.3837209302""",29527.383720930233,6844.860465116279,01.01.2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
3841,"""169102.307692308""",169102.3076923077,1608502.6923076923,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
874,"""75774.9651162791""",75774.96511627907,0,01.01.2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
1570,"""7744.44444444445""",7744.444444444445,11464.213675213676,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
1252,"""24726.9230769231""",24726.923076923078,18550.102564102563,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
3550,"""29010.358974359""",29010.35897435898,8350.940170940172,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
1286,"""11948.8632478632""",11948.863247863248,7376.589743589744,01.01.2004,Governmental,Switzerland,Pound Sterling
1687,"""-10290.5384615385""",-10290.538461538461,340595,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
3822,"""2679.51282051282""",2679.512820512821,83061.53846153847,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
458,"""42508.1111111111""",42508.11111111111,40115.7264957265,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
1355,"""465.116279069767""",465.1162790697675,0,01/01/2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
4975,"""0""",0,0,01/01/2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
3350,"""4150.90697674419""",4150.906976744186,0,01.01.2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
5496,"""0""",0,0,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Euro
2184,"""6902.01""",6902.01,9272.74,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Euro
3812,"""2438.44186046512""",2438.4418604651164,0,01.01.2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
904,"""56500""",56500,32500,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Euro
3805,"""13069.0769230769""",13069.076923076922,4550,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
673,"""0""",0,0,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Euro
3545,"""0""",0,0,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
3979,"""0""",0,0,01/01/2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
4692,"""5441.45299145299""",5441.452991452992,6954.589743589744,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
1407,"""96111.0769230769""",96111.07692307692,107225.92307692308,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
2024,"""3873.86046511628""",3873.860465116279,1305.5232558139535,01.01.2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
2742,"""1887768.30769231""",1887768.3076923077,1009396.6923076924,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
213,"""0""",0,0,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
4284,"""0""",0,0,01.01.2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
2479,"""0""",0,0,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Euro
1527,"""0""",0,12376.18,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Euro
5004,"""31790.7692307692""",31790.76923076923,298426.76923076925,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
2511,"""9261.79""",9261.79,4357.56,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Euro
1547,"""244121.923076923""",244121.92307692306,71381.07692307692,01/01/2004,Governmental,Switzerland,Chinese Yuan
1284,"""363.23""",363.23,2144.98,01.01.2004,Governmental,Switzerland,Euro
654,"""881017.341880342""",881017.341880342,333030.5042735043,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
